text,date,label,label_name,id
New music video with {@Laycon@} out  everywhere. Go run it up guys! #HipHopVideo,2020-11-25,2,pop_culture,1331507139936923648
Watch A Brand  New Music Video️ #Chunga by {{USERNAME}} IS OUT NOW Short and Directed By {{USERNAME}} Produce by {{USERNAME}} Cc Meneja {{USERNAME}} {{URL}},2020-11-28,2,pop_culture,1332534327289274375
"U_Music video wami wokqala lo bafethu...... . Please Watch, Subscribe, Comment and Share the link of my new Music Video with your friends, . MBzet #NdifunaWena (Official Music Video) Feat. {{USERNAME}} . Link - {{URL}} . Thank you   #BLACKCOFFEE",2020-11-28,2,pop_culture,1332834593079169029
"Fam, thanks for doing our best   Stay safe and take care. We love you {@mewsuppasit@} #มิวมาคอสมาเช่",2020-11-29,3,daily_life,1332926355026055169
I don’t care what anyone says ... {@Mike Tyson@} still got it ... I was so happy to see him in the ring again ... #IronMike,2020-11-29,4,sports_&_gaming,1332986008628064259
#MeriJaan the official music video for {{USERNAME}}  s brand new single featuring {{USERNAME}} ! WATCH NOW!! {{URL}},2020-11-29,2,pop_culture,1332986967492091905
"David Prowse, veteran bodybuilder & actor.  The original physical performer of Darth Vader for the original {@Star Wars@} trilogy. #RIP",2020-11-29,2,pop_culture,1333047754889830403
"Sad News: Actor David Prowse, Who Played Darth Vader In Original  Star Wars  Trilogy, Dead At 85 {{URL}} via {@Yahoo@} #RIPDavidProwse",2020-11-29,2,pop_culture,1333108390722105344
Errol Spence Jr versus Danny Garcia breakdown {{URL}} via {@WordPress com@} #SpenceGarcia #PBConFOX #boxing,2020-12-06,4,sports_&_gaming,1335401091140300806
. {{USERNAME}} had 182 yards rushing in the 1st half. The #CUBuffs record for yards in a game is 342 by Charlie Davis in 1971 against Okie State.,2020-12-06,4,sports_&_gaming,1335403015398801410
Errol Spence Jr. vs. Danny Garcia Live Stream Full Fight PPV World Welterweight Championship 2020 Premier Boxing Champions  PBC On Fox Online  Watch Live:: {{URL}} Watch Live:: {{URL}} PBC On Fox #Spence #Garcia {@FightNights com@},2020-12-06,4,sports_&_gaming,1335433458735149056
Errol Spence Jr back at it like he never left!! Nice win {@Errol Spence@} Errol Spence  vs Danny Garcia   #SpencevsGarcia  #Boxing,2020-12-06,4,sports_&_gaming,1335463923370352640
#DavePMorningShow {{USERNAME}} #NowPlaying #UGNJAMZ - CHRISTMAS MUSIC BED {{URL}},2020-12-06,2,pop_culture,1335520407949103105
Congratulations to {@BTS_twt@} for the 1st win Best Dance Performance Male Group!!!  #MAMAVOTE  #BTS #Dynamite,2020-12-06,2,pop_culture,1335520743250161664
Finished watching #Tenet {{USERNAME}} Not gonna say anything about the story (It felt complex for me in the 1st watch) What i loved the most is the Sound design. I read it s not mixed with Atmos but only Dolby 5.1. Immersive experience in terms of sound design/mixing.,2020-12-06,2,pop_culture,1335580062414852105
#AttackonTitanFinalSeason #AttackonNetflixindia {@Netflix India@} please include all seasons of Attack on Titan including final season on Nexflix india We fans are really hoping to watch it on Netflix For last few days Attack on Titan craze in india has gone crazy. From {{USERNAME}},2020-12-06,2,pop_culture,1335610048504946688
Watching Attack on Titan 60 on Crunchyroll! {{URL}} {{URL}} #crunchyroll via {@CrunchyrollPT Assista Platinum End aqui na CR@},2020-12-06,2,pop_culture,1335705135469748224
#RBBattles I don t get why some people that thought {{USERNAME}} cheated cus must of the content creators practiced! Its like when your at a basketball game and the other team says that you cheated but you practiced over the weekend. Its fair to be a good sport and the last 4,2020-12-06,4,sports_&_gaming,1335732879649857538
Prayers to anyone who had West Virginia -11 or the Bears -3 today. Unfortunately I had both {@Big Cat@} #Sad,2020-12-06,4,sports_&_gaming,1335733677305769988
"I want to listen to the new Kid Cudi and the new Jack Harlow... but {@Chance The Rapper@} just put #MCLM up on Spotify so even though I’ve listed to it so many times, it’s still number one on the queue ",2020-12-11,2,pop_culture,1337272914127835137
[00:44] Purple Disco Machine / Sophie & The Giants - Hypnotized #nowplaying {{USERNAME}} {{URL}},2020-12-13,2,pop_culture,1337966566558851072
Columbus Crew 30 for 30 on #SaveTheCrew to MLS Champs needed! {@30 for 30@} {@ESPN@} {{USERNAME}},2020-12-13,4,sports_&_gaming,1337966907257917442
Columbus Crew in MLS Cup title with 3-0 win over Seattle - BALKN.mag {{URL}} {{USERNAME}} #MLSCupPlayoffs #Crew96 #soccer #ColumbusCrew  #balknpress,2020-12-13,4,sports_&_gaming,1337994203494748161
[06:24] Purple Disco Machine / Sophie & The Giants - Hypnotized #nowplaying {{USERNAME}} {{URL}},2020-12-13,2,pop_culture,1338052090900471808
#WritingCommunity some {{USERNAME}} #SundayFunday for you...   Let predictive text complete the rest   I m done with...   Mine  I m done with the head of the day and you ll join our stream of consciousness.,2020-12-13,3,daily_life,1338084846296559616
". {@Carolina Basketball@}  s next  game:  TIME UPDATE  • vs. Ohio State ( {@Ohio State Hoops@} ) - CBS Sports Classic •  = Cleveland, OH • ️ = Rocket Mortgage FieldHouse •  = Saturday, December 19 • ⏰ = 4:30pm ET •  = CBS •  = TuneIn ( {{URL}} )  #UNCvsOSU",2020-12-13,4,sports_&_gaming,1338147568329633793
"The time and date is December 13, 2020 at 4:43pm and Adam Gase is still the head coach of the {@New York Jets@} {@NFL@} #NFL #SundayFootball #NYJets",2020-12-13,4,sports_&_gaming,1338238084496887808
[20:59] Purple Disco Machine / Sophie & The Giants - Hypnotized #nowplaying {{USERNAME}} {{URL}},2020-12-13,2,pop_culture,1338272447674658817
New Podcast!  Ohio State Football Early Signing Day Preview  on {@Spreaker@} #2021recruits #buckeye #buckeyes #collegefootball #collegefootballrecruiting #earlysigningday #nationalsigningday #recruiting {{URL}},2020-12-15,4,sports_&_gaming,1338663981293182979
Christmas came early with {@Eric Church@} releasing #doinglifewithme Another amazing song from him and his crew.  I can t wait to see him on tour again.  Cheers!,2020-12-15,2,pop_culture,1338901254177779712
Championship Game Week in College Football:   #1 Alabama v. #7 Florida  #3 Clemson v. #2 Notre Dame  #4 Ohio State v. #14 Northwestern  #10 Oklahoma v. #6 Iowa State  Our picks and previews  (Lines courtesy of {@BetOnline ag@} ) {{URL}},2020-12-18,4,sports_&_gaming,1339958097247236102
"I think the perfect challenger for {{USERNAME}} now is {{USERNAME}} He was robbed in that 4 way, and I think those 2 could make some real magic {@ROH Wrestling@} #ROH #ROHFinalBattle #FinalBattle",2020-12-19,4,sports_&_gaming,1340141986989355008
Idk why they keep showing us the Ohio State fan club and telling us it’s the #CFBPlayoff Committee. ‍♀️ #CLEMvsND {@ESPN College Football@},2020-12-19,4,sports_&_gaming,1340443923861430274
Our featured streamer SPOC is now streaming Star Wars: The Old Republic at {{URL}} Come say hi and Support! #InsomniaGaming {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}},2020-12-20,4,sports_&_gaming,1340475375839834112
Check out Star Cinema’s offering for the new year Princess DayaReese ! Starring Maymay Entrata and Edward Barber {{URL}} MAYWARD KAPAMILYA 4EVER  MAYWARD KAPAMILYA 4EVER  MAYWARD KAPAMILYA 4EVER  #MayWard #MaymayEntrata {@Maymay@} {@Edward Barber@},2020-12-20,2,pop_culture,1340624428367900674
EP11 - Star Wars The Last Jedi - Movie Review (spoilers) {{URL}} #starwars {@Star Wars@} #thelastjedi #podcast #podcaster #podcastlife #moviereviews #podcastshow #newpodcast,2020-12-20,2,pop_culture,1340625338976641025
The slowed-down time of the holiday season is the perfect time for some Dark Sky gazing. My latest for {@fodorstravel@} #darkskyparks {{URL}},2020-12-20,2,pop_culture,1340718149893672961
"#NowPlaying ‘Jesus Is The Light’ by {@Hezekiah Walker@} & LFCC. CLASSIC!! {{URL}} “He’s the road out of darkness, the brightest way out!”   ---- -",2020-12-20,2,pop_culture,1340748457758261248
YES!!!!!! Well done {@Lewis Hamilton@} #SPOTY2020 True inspiration!!! Have a good Christmas and New Year Lewis #TeamLH,2020-12-20,4,sports_&_gaming,1340778525511589888
"The last #CriticalRole of 2020 starts with a terrifying battle & ends with a far more creepy encounter. In between there is distrust, intimidation, comradeship, & {@Sam Riegel@} causing havok & humour in equal measure. But, 4 weeks for a resolution? Seems apropos for the new year....",2020-12-20,2,pop_culture,1340808665763360773
Gifts of love are the ingredients of a #MerryChristmas   Give your loved ones a physical/virtual crypto gift card within the {{USERNAME}} app  Get it now: {{URL}} Kikitrade wishes you a Merry Christmas and a Happy New Year {{URL}},2020-12-23,0,arts_&_culture,1341684579330109441
Earning gift cards for selling my stuff on {@Listia@} ! Join me using code  BLQBTN  for an extra 250 PTS. I just listed this:  2020 Topps Star Wars: The Mandalorian Season 1 #54 - Pursuit and Escape {{URL}},2020-12-25,2,pop_culture,1342317709594267648
Earning gift cards for selling my stuff on {@Listia@} ! Join me using code  BLQBTN  for an extra 250 PTS. I just listed this:  2020 Topps Star Wars: The Mandalorian Season 1 #56 - Looking for Work {{URL}},2020-12-25,2,pop_culture,1342317709783134208
Earning gift cards for selling my stuff on {@Listia@} ! Join me using code  BLQBTN  for an extra 250 PTS. I just listed this: 2020 Topps Star Wars: The Mandalorian Season 1 #47 - The AT-ST has Awoken {{URL}},2020-12-25,2,pop_culture,1342318714071494657
Horror Short Film  Other Side of the Box  | ALTER {{URL}} via {@YouTube@} #SSS #coryxkenshin i watched this at night and it gave me nightmares,2020-12-27,2,pop_culture,1343012699312185346
" {@Kurt Warner@} : With the Greatest Show on Turf {@Los Angeles Rams@} , my WR getting was about SEPARATION. With {@Arizona Cardinals@} , my WR getting open was about POSITIONING. #TightWindow #FootballOpen #NFLopen   always great, gotta love it ! {@NFL Network@} {@Las Vegas Raiders@}  {@Miami Dolphins@} ",2020-12-27,4,sports_&_gaming,1343041326191882240
The greatest pleasure in life is doing what people say you cannot do. #LouDre {{USERNAME}} {{USERNAME}},2020-12-27,3,daily_life,1343102132514222080
#WonderWoman1984review as a woman who loves superhero movies i found this installment patronizing. Trying to walk the line between a love story ‘for the girls’ and action ‘for the boys’ it ended up doing both badly. {@Wonder Woman 1984@} 5/6,2020-12-27,2,pop_culture,1343133553719189505
Check out what I just added to my closet on Poshmark: Life is good tee live outside the box. {{URL}} via {@Poshmark@} #shopmycloset,2020-12-27,3,daily_life,1343222350125285376
Start Of The New Season! Started From The Bottom #22 {@Gillingham FC@} {@Football Manager@} 2021 {{URL}} via {@YouTube@} #FM21,2020-12-27,4,sports_&_gaming,1343252139607470083
please if any of my moots have an {@ashe@} follow i would be so thankful if you wanted to rt a few of my tweets onto her tl   #TCOE {@ashe@} Would you maybe want to follow me and a few friends? {{USERNAME}} @_fasiha1 {{USERNAME}} @tpwknadds @91PERXFECT  We love you!,2020-12-27,3,daily_life,1343254943592042496
14 minutes: {@Buck Reising@} Which #Titans player needs to have the greatest impact against the #GoPackGo ? {{URL}},2020-12-27,4,sports_&_gaming,1343311924767948800
Irvin: Anyone who doesn t see Jerry Rice as the greatest needs to have their head examined {@95 7 The Game@} | {@Damon Bruce@} | {{USERNAME}} | {@Matt Kolsky@} | {@Jerry Rice@} | {@Michael Irvin@} #49ers {{URL}},2020-12-27,4,sports_&_gaming,1343312461877882880
I couldn’t count how many times moos have to see false accusations towards the girls...‍♀️Ants trying to bring us down 24/7 but we’re strong enough to deal with that   APOLOGIZE TO MAMAMOO {@MAMAMOO@} #MAMAMOO #마마무 #APOLOGIZETOMAMAMOO,2020-12-27,2,pop_culture,1343343234794225665
I like your smile I like your kindness I like your eyes l like your lips I like your handsome I like the way you think i love your every little thing I really love you #GulfKanawut {@gulfkanawut@} #ดีใจที่ได้เป็นแฟนคลับกลัฟ ❤Gulf morning ❤,2020-12-27,2,pop_culture,1343343826707116038
"Looking for new years eve plan in #Singapore? Check out Smoke & Mirrors NYE event! Think free flow, great food and stunning views looking at the Iconic MBS! #VisitSingapore {{USERNAME}} {@STB@} #NYEL2021 {{URL}} ",2020-12-28,0,arts_&_culture,1343434886732890113
Ringing in 2021 on New Years Eve? Only if You Have Enough Cash - {{URL}} #NewYearsEve #NYC #pandemic #coronavirus #COVIDー19 {@Times Square@} {{USERNAME}} #NewYears2021 {{USERNAME}} {{USERNAME}} {{USERNAME}},2020-12-29,0,arts_&_culture,1343979596191047685
Check out this Meetup: Cosmic Connections Weekly astrology & messages New Years  Eve ! {{URL}} #Meetup via {@meetup@},2020-12-30,3,daily_life,1344402454646022153
New Years Eve Make Good Choices ❤️⛹‍♂️ STOP & THINK! 1 Is this a risk I can afford to take? 2 How will this affect my future? 3 How will it affect my family? 4 How will it affect my teammates/coaches? {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} #DonMeyer,2021-01-01,4,sports_&_gaming,1344824299136446465
The New Years Eve special on #ABC sucks. {@Miley Ray Cyrus@} was terrible. {@Cyndi Lauper@} looked wasted. {@blonde don@} was a breath of fresh air. 2020 at its finest.,2021-01-01,2,pop_culture,1344855482872291329
"#United seems unstoppable at the moment and with #Spurs having some easy games on hand , it’s going to be a good three way fight at the top {@Premier League@} . #MUNAVL #EPL",2021-01-03,4,sports_&_gaming,1345546297554522112
Labour leader Sir Keir Starmer has called for a national lockdown; the first one didn’t work and the tiers not working because people just ignoring it - Just look at footballers at {@Tottenham Hotspur@} {@West Ham United@} {@Manchester City@} {@Crystal Palace F C@} that we KNOW of !! #coronavirus #covid #vaccine {@Sky News@},2021-01-03,5,science_&_technology,1345759656917037062
The good times become great memories. The bad times become great lessons.  TuloyAngLigaya SaLOUDRE  #LouDre {{USERNAME}} {{USERNAME}},2021-01-04,3,daily_life,1346091530402947073
The bad news is time flies. The good news is you re the pilot  TuloyAngLigaya SaLOUDRE  #LouDre {{USERNAME}} {{USERNAME}},2021-01-04,3,daily_life,1346091737136078850
I think it ’s cute when someone tells you straight up that they like you.  #YamyamGucong | Yamyam Gucong {{USERNAME}} #YAMYAMSVLOG {{URL}},2021-01-04,2,pop_culture,1346213836907454466
I just got a The Good Times And The Bad Ones CD (Signed By Jonah Marais) {@Jonah@} at {{URL}} to support {@Why Don t We@} ! #whydontwemusic ❤️❤️❤️,2021-01-06,2,pop_culture,1346634010433368064
The story behind the music of #DeathInParadise – and the new version of the theme song with {{USERNAME}} {{URL}},2021-01-08,2,pop_culture,1347510161947160577
Kudos to the music crew on {@NBC Entertainment@} {{USERNAME}} with some {@Drivin N Cryin@} #aintitstrange,2021-01-10,2,pop_culture,1348115035218968576
Drivers license on repeat! {@Olivia Rodrigo@} ! #olivia #driverslicense #oliviarodrigo #love,2021-01-10,2,pop_culture,1348117317117468673
Several former and active cricketers have taken to social media to express their objection to such incidents on the ground. {{URL}} {@Cricket Australia@} {@VVS Laxman@} #Siraj #SCG #racism,2021-01-10,4,sports_&_gaming,1348207364910903297
The music video I acted in for {@ILLENIUM@} {@DABIN@} {@Lights@} #heartsonfire is coming out tomorrow!  #StayTuned #MusicVideo #illenium {{URL}},2021-01-12,2,pop_culture,1349083204083351554
penalty or not {@Club Amrica EN@} need to improve in the second half. Leo Suarez is having a hard time in that position. THey either need to play him closer to the sideline or sub him for Gio #LigaMX,2021-01-17,4,sports_&_gaming,1350653967315865602
Prince - Sign O  The Times (Official Music Video) {{URL}} via {@YouTube@} #RMC,2021-01-17,2,pop_culture,1350741712302444544
". {@Don McLean@} ... & if she asks u why, u can tell u that I told u, I m tired of castles in the air, I ve got a dream I want the world to share & castle walls just lead me to despair I remember talking about your #Tapestry album & everyone thing I was talking about {@Carole King@}  s",2021-01-17,2,pop_culture,1350894105686118410
The owner of {{USERNAME}} has announced that its sales in the second half of 2020 exceeded expectations by millions {{URL}} #cosmetics #sales,2021-01-18,1,business_&_entrepreneurs,1351074942608158723
Perfection is a myth   Chasing it is like chasing the wind  MAYMAY MEGANdangNaTUEral {@Maymay@} MAYMAY MEGANdangNaTUEral #MaymayEntrata,2021-01-19,2,pop_culture,1351466250417840128
The Final Hours: President Trump Grants Pardons & Commutes Sentences For 143 People ... Including Lil  Wayne & Kodak Black! - {{URL}} via {@WORLDSTARHIPHOP@} #WSHH #WORLDSTAR,2021-01-20,2,pop_culture,1351861850183507970
Lil Wayne - Vizine #liltunechi #DaHubRadio #NowPlaying : {{USERNAME}} If Ur # d Above So We Can {{USERNAME}} You In Future ...Update Tune Tags {{URL}},2021-01-21,2,pop_culture,1352103008583221250
di pa rin masyado nag ssink in sakin na James will release a new song  BUT I M SOOOO EXCITED!!  Congratulations {{USERNAME}} !  5DaysTo SODA Release #JamesReidSODA,2021-01-24,2,pop_culture,1353159305470459904
#UFC257  Correction {@Daniel Cormier@} he’s the SECOND #MMA fighter signed to {@Floyd Mayweather@} ‘s team...3.5 years after me.,2021-01-24,4,sports_&_gaming,1353188544609619971
Chikki was also evictd but she came back! Then y not Jasmin Bhasin {@Bigg Boss@} #BringJasminAsContestant,2021-01-24,2,pop_culture,1353308700602032128
"So the commentator for the #CHELUT game, who most have been given the job based on her ability alone just said “chelsea will be happy with the 3 points” in an {@The FA@} cup game!!!",2021-01-24,4,sports_&_gaming,1353340566420025344
We want everyone to have a chance to win   The words of {@Apex Legends@} Yet I play match after match with noobs against pros. Match after match I get killed by players crouch spamming &/or jumping off walls: things that you need to use the claw or elite controllers to do.  #Lying,2021-01-24,4,sports_&_gaming,1353369631549960193
Halftime. Entertaining first 45 minutes 1:1 #ManUvsLiverpool match live {@KBC Channel1 News@} . More goals from {@Manchester United@} during the second half.,2021-01-24,4,sports_&_gaming,1353399651190321153
"Played ex-Energy for {@ESEA@} & {{USERNAME}} #Umsanzi   16-13 & 16-7  Nuke was shakey, got some things to fix, WP to them, they re definitely the second best team in SA atm.  Proud of the boys for tonight <3 {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} #PlaySeriously",2021-01-24,4,sports_&_gaming,1353430413390168064
I’ve lost count of the number of times I came back to “Building a Design System for iOS” by {{USERNAME}} It’s priceless! #iosdev #SwiftLang {{URL}},2021-01-24,5,science_&_technology,1353430783206297600
"#NowPlaying  B.B. King Freestyle  by Lil Wayne, Drake on {@TIDAL@} {{URL}} ",2021-01-24,2,pop_culture,1353490689196253187
Check out what I just added to my closet on Poshmark: Retrolicious dress constellation glow in the dark. {{URL}} via {@Poshmark@} #shopmycloset,2021-01-24,1,business_&_entrepreneurs,1353492013765648384
The second in what is destined to a classic sci-fi trilogy: The Trials of Koli by {{USERNAME}} . #bookreviews {{URL}},2021-01-26,5,science_&_technology,1353944936333287425
"The only reason {@The Diamond@} weighed 156 lbs. was because his bout was announced as non title arbitrarily. Khabib abdicated the UFC lightweight title the second upon retirement and {@danawhite@} knows it. Crown Dustin, he s the champion. #McGregor #UFC257",2021-01-26,4,sports_&_gaming,1354155360441966592
"Companies large and small are choosing to move to New Mexico. For the second straight year, more people are moving to NM than are moving out. With {@Michelle Lujan Grisham@}  s leadership, we can continue to leverage our state s strengths in 2021. #nmleg #nmpol",2021-01-26,1,business_&_entrepreneurs,1354155598015852546
" | It s half-term for Manchester United, so how would we grade the Red Devils over the first half of the season?  My latest piece for {@VAVEL@} grades #MUFC as the second half of the campaign is set to kick off... {{URL}} ",2021-01-26,4,sports_&_gaming,1354186951549739009
"I just want to know the reason behind selin s audacity and self confidence .. She knows that engin , aydan .. Will tell him the truth so how she can stop them ?! It seems that she has a big plans .. Watch and see  cumartesi 20:00 Fox #EdSer #SenÇalKapımı #cumartesi {{USERNAME}} ",2021-01-27,2,pop_culture,1354366687768956930
"I am in the commentary box with {{USERNAME}} at 3pm GMT, as {{USERNAME}} prepares for the second season of the Grand Prix World Series with its pre-season festival involving the new Tier Two teams at Watkins Glen. Tune in for then! #GrandPrix2 {{URL}} ",2021-01-27,4,sports_&_gaming,1354427756860346373
#nba making changes to schedules due to games being postponed. #hornets will play the #wizards at home on 2/7 at 1pm instead of facing the #blazers.   the game against portland will be moved to the second half of the season   #allfly {@WCCB Charlotte s CW@},2021-01-27,4,sports_&_gaming,1354548524000673793
"End of the first quarter and the Warriors lead the {@Minnesota Timberwolves@} #RaisedByWolves 23-21. Anthony Edwards with 8 for Minnesota. Catch the second quarter w/ {{USERNAME}} on {@News Talk 830 WCCO@} , {{USERNAME}} or online   {{URL}} ",2021-01-28,4,sports_&_gaming,1354637106715500545
‼️PLEASE TAKE THE TIME TO VOTE FOR GOT7 ON MUBEAT UNDER MV OF THE YEAR CATEGORY. WE LOST OUR SPOT AND FELL TO THE SECOND PLACE‼️   #GOT7 {@GOT7@},2021-01-28,2,pop_culture,1354759350842249217
The training institute and laboratories to be built in the second phase of the leather park - Simon Atebe Ag. Dir. Directorate of Agro-Industry {@IndustryKE@} {{URL}} #Kenya #Uganda #Tanzania #Rwanda #SSudan #Burundi #Ethiopia #Egypt,2021-01-28,5,science_&_technology,1354759674764124161
"The second paper in the Applying Theories of Justice to Environmental Harms is about to begin. Titled  Violence, Transitions and (Invisible) Environmental Harms , the research by Dr Rachel Killean and Dr Lauren Dempster will be presented at 12:00 here - {{USERNAME}} #GreenCrime2021",2021-01-28,5,science_&_technology,1354760634844504066
seokhwa said he really like oneus sunbaenim new song ! Same baby!! same  the song is really good {@WEi OFFICIAL@} #위아이 #WEi,2021-01-28,2,pop_culture,1354761066207531009
OMG the voice. I always did love {{USERNAME}} deep soothing voice Yasssssssssssssssssssss #WendyWilliamsMovie #WendyWilliamsEvent #WendyWilliams #WendyWilliamsWatchParty,2021-01-31,2,pop_culture,1355694644017782785
"Red Knights hold on to defeat Harrisburg by a score of 71-66. Tough week for the Red Knights, but a huge bounce back win tonight ends the 3 games in 4 days at 2 and 1. Stay safe all! #RSDproud #ThankfulForTheOpportunity {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2021-01-31,4,sports_&_gaming,1355695925251993601
Throwback #twitchclips  This really takes me back. I made a badge for {{USERNAME}} like two summers ago  it gives you the power of love and authenticity  I love and appreciate you sm Sarah ❤️ {{URL}},2021-01-31,3,daily_life,1355697059052068866
"Updated tags daw po, fam.  BGYO THE LIGHT ON ASAP #ASAPHitback  #BGYO {@BGYOPH@} ",2021-01-31,3,daily_life,1355725891821662211
Currently at number eighteen. With limang libong TC  The Light MV link here: {{URL}} BGYO THE LIGHT ON ASAP #ASAPHitback  #BGYO {@BGYOPH@},2021-01-31,2,pop_culture,1355726095971098624
Teumes we still didn t trend the red carpet alreadt want to start TREASURE AT SMA #TREASURE_at_SMA {@TREASURE@} #TREASURE #트레저,2021-01-31,2,pop_culture,1355786066712735746
Wow... Within 15 mins it s trending at No.1 spot in india... The power of twitter king {@Sidharth Shukla@} and his kingdom.  Keep roaring fam!  . . #SidharthHits1MOnTwitter,2021-01-31,2,pop_culture,1355846412190277632
NP Sunshine the light {@FAT JOE@} + {@DJ KHALED@} + {@amorphous@} #raypowercruise with #theshopwrecker {{USERNAME}},2021-01-31,2,pop_culture,1355875357841358849
I can not get enough of {@Jensen McRae@}  #Immune is on {@Spotify@}  s Chill Singer-Songwriter playlist AND she is the cover? The power  #OrchardAmbassador {{URL}},2021-01-31,2,pop_culture,1355998428258476033
"Fascinated by the power of the #opensource community to put up the {{USERNAME}} conference together. 109 tracks, tonnes of {@Matrix@} {{USERNAME}} rooms, hundreds of talented engineers dedicated to build open source systems. Wow!",2021-02-06,5,science_&_technology,1358082292284014593
I always love someone who goes against the grain. I’m with you {{USERNAME}} . I think the Chiefs will win. #WattersWorld,2021-02-07,4,sports_&_gaming,1358232774247915523
The {{USERNAME}} men finished 1-2 in nearly a third of the events Saturday to pick up a dual win over Clarion.  #UKnighted {{URL}},2021-02-07,4,sports_&_gaming,1358263659080781825
"#VakeelSaab’s music composer {@thaman S@} took to #Twitter last night and tweeted “Feb14th.” Needless to say, this simple tweet has led to a flood of speculations that a new song from {@Pawan Kalyan@} anna #VakeelSaab will be out on Valentine’s Day. . . . Stay tuned to {@Sri Venkateswara Creations@} ",2021-02-07,2,pop_culture,1358294207719329793
Check out what I just added to my closet on Poshmark: Baby Bad bunny  T-shirt. {{URL}} via {@Poshmark@} #shopmycloset,2021-02-07,3,daily_life,1358348424672813056
Watch “The Velvet Underground-Who Loves The Sun” by {{USERNAME}} on #Vimeo {{URL}},2021-02-07,2,pop_culture,1358413817898823690
Enter daily for your chance to #win the {{USERNAME}} $25 Million Dollar #Sweepstakes! Winners will be selected to receive a $500 drink certificate in the Airtab app! {{URL}},2021-02-07,3,daily_life,1358444006049521672
"I have no horse in the race today, but I have to think having {@Ndamukong Suh@} & #LavonteDavid starting in The Super Bowl has to be huge for {@Erik Chinander@} and The  #Huskers #Blackshirts",2021-02-07,4,sports_&_gaming,1358505462065369088
"Lavonte David says Tom Brady told a teammate to stop crying about reaching the Super Bowl {{URL}} via {@Yahoo@} #1 so, i think brady will have a great game and it might come down to the last drive-tied and KC would score to win by 4-capturing the point spread and #2",2021-02-07,4,sports_&_gaming,1358535000065363970
Watching the Super Bowl in the hopes of winning the #MahomesZoneSweepstakes {@adidas@} because I need that gift card for {@IVY PARK@},2021-02-07,4,sports_&_gaming,1358565894243418114
Watching the super bowl (on my phone during the game but watching only commercials and {@The Weeknd@} ) #SuperBowl #HalfTimeShow #TampaBayBuccaneers,2021-02-07,4,sports_&_gaming,1358566038753935361
The last time a team looked this good against the chiefs D was the {@Las Vegas Raiders@} #SuperBowl,2021-02-08,4,sports_&_gaming,1358596339911839744
The {@Miami Dolphins@} have the 11th best odds to win the Super Bowl next year. I’m already pumped for September #FinsUp,2021-02-08,4,sports_&_gaming,1358837525507428355
The thought of being with you tomorrow gives me the strength to go on today.  #FumiYam #TheFumiYamShow #YamyamGucong  #FumiyaSankai {{USERNAME}} {{USERNAME}},2021-02-14,2,pop_culture,1360766898850328579
Bruins come back with a quick 10-0 run of their own and lead 44-34 with 12:10 left in the game.  Both teams tied at 14-14 with points in the paint. {{USERNAME}} #PurpleReign #TougherTogether #DubLife,2021-02-14,4,sports_&_gaming,1360768934551588867
Looking forward to the start of the new {@NASCAR@} season and THE #DAYTONA500 it’s a fresh new season and one with the most adjustments schedule-wise. Progress and evolution of the sport in  relevant ways on and off the track. #greengreengreen #NASCAR,2021-02-14,4,sports_&_gaming,1360799836417765376
I miss my teddy bear. Would you sleep with me? {{USERNAME}} BeMyValentine JEREMY #ASAPisLOVE,2021-02-14,3,daily_life,1360825315702960129
#AFLW is getting better every year. {@7Sport@} {@7AFL@} #AFL  #GoPies,2021-02-14,4,sports_&_gaming,1360829972575784965
"So far the only survivors are the wicket-keepers from both teams, probably both read the pitch very closely. #INDvENG {@Star Sports@} #AskTheExpert",2021-02-14,4,sports_&_gaming,1360889659446861826
"So far the only survivors are the wicket-keepers from both teams, probably both read the pitch very closely.  Courtesy {@Cricbuzz@} #IndvsEng",2021-02-14,4,sports_&_gaming,1360890292157640709
First time in 32 year {{USERNAME}} won’t be open  celebrating valentines will miss it but please god be back at it next year if your cooking tonight keep it simple enjoy   Some delicious wine & food wine & some music #StaySafe #valentinesday2021,2021-02-14,3,daily_life,1360890842102325248
#staraikelungal so far the only survivors  are the wicket keepers from both teams.. Experts {@S Badrinath@} epadi evanga matum not out.. Solunga,2021-02-14,4,sports_&_gaming,1360891513044045825
someone tell me I didnt miss ateez perform yet  #StanWorld #ATEEZ #에이티즈 {@ATEEZ@},2021-02-14,2,pop_culture,1360921003254157313
NEWS: The lightning clock has been lifted {@Daytona International Speedway@} . Time to start the track-drying efforts.  #NASCAR | #Daytona500,2021-02-14,4,sports_&_gaming,1361070199290662915
"“When you come up against an obstacle, the problem is never the problem. It’s how we think about the problem,”  If you want to be an online sales success here are Stanton’s top tips. {{USERNAME}} {@Forbes@} {{USERNAME}} #entrepreneur #businessstrategy {{URL}} ",2021-02-21,1,business_&_entrepreneurs,1363334634805805056
